时间,水温,pH,电导率,浊度,溶解氧,高锰酸盐指数,总磷,氨氮
09/12/2011 23:00:00,30,6.59,209,5.8,4.55,2.08,0.039,0.1
09/13/2011 01:00:00,29.8,6.43,208,3.2,4.45,2.19,0.036,0.1
09/13/2011 03:00:00,29.7,6.42,207,,4.49,1.97,0.036,0.11
09/13/2011 05:00:00,30,6.47,201,54.2,4.62,1.97,0.036,0.09
09/13/2011 07:00:00,30,6.59,201,1.1,4.45,1.85,0.032,0.09
09/13/2011 09:00:00,30.4,6.37,202,1.9,4.52,1.82,0.034,0.09
09/13/2011 11:00:00,31.1,6.24,212,5.8,5.34,2.64,0.033,0.12
09/13/2011 13:00:00,31.8,6.41,216,13.5,4.66,2.19,0.033,0.1
09/13/2011 15:00:00,32.3,6.39,207,3.3,6.7,2.63,0.035,0.07
09/13/2011 17:00:00,32.7,6.51,200,2.6,7.53,2.36,0.033,0.06
09/13/2011 19:00:00,31.1,6.56,194,5.5,6.45,2.31,0.038,0.07
09/13/2011 21:00:00,30,6.64,211,6.5,3.97,1.74,0.038,0.11
09/13/2011 23:00:00,29.3,6.47,208,17.5,4.61,1.8,0.037,0.12
09/14/2011 01:00:00,29.4,6.36,214,7.4,4.7,1.88,0.029,0.1
09/14/2011 03:00:00,29.4,6.46,212,5.8,4.43,1.76,0.029,0.12
09/14/2011 05:00:00,29.1,6.36,209,7.6,4.35,1.72,0.031,0.1
09/14/2011 07:00:00,29.4,6.34,209,2.9,4.51,1.76,0.032,0.1
09/14/2011 09:00:00,29.9,6.39,214,20.5,3.96,2.05,0.032,0.11
09/14/2011 11:00:00,31.2,6.38,224,12.4,4.3,1.98,0.035,0.13
09/14/2011 13:00:00,31.7,6.42,221,14,4.58,1.94,0.035,0.1
09/14/2011 15:00:00,32.1,6.37,215,10.4,4.26,1.76,0.036,0.11
09/14/2011 17:00:00,32.1,6.38,222,14.4,5.18,2.1,0.034,0.1
09/14/2011 19:00:00,31,6.56,214,15.3,5.05,2.06,0.039,0.1
09/14/2011 21:00:00,30,6.46,210,13.9,5.43,2.11,0.037,0.1
09/14/2011 23:00:00,30,6.66,205,14.4,5.59,1.51,0.037,0.09
09/15/2011 01:00:00,29.5,6.33,196,10.3,5.72,1.46,0.035,0.09
09/15/2011 03:00:00,29.3,6.36,196,45,5.28,1.16,0.034,0.11
09/15/2011 05:00:00,29.1,6.31,195,10.6,5.09,1.42,0.036,0.11
09/15/2011 07:00:00,29.9,6.55,203,11.1,4.73,1.46,0.037,0.09
09/15/2011 09:00:00,30.3,6.29,202,11.3,4.66,1.52,0.036,0.1
09/15/2011 11:00:00,31.3,6.32,208,21.3,5.56,2.24,0.045,0.09
09/15/2011 13:00:00,32,6.34,208,17.9,4.87,1.83,0.042,0.11
09/15/2011 15:00:00,32.7,6.52,217,15.3,5.29,1.89,0.042,0.1
09/15/2011 17:00:00,32.3,6.43,215,16.1,4.95,1.77,0.038,0.1
09/15/2011 19:00:00,30.1,6.25,208,12.2,4.05,1.58,0.038,0.1
09/15/2011 21:00:00,29.3,6.33,201,12.1,4.07,1.44,0.039,0.13
09/15/2011 23:00:00,29.1,6.32,202,17.2,4.48,1.45,0.041,0.13
09/16/2011 01:00:00,29.7,6.48,205,15.1,5.01,1.46,0.04,0.16
09/16/2011 03:00:00,29.1,6.3,198,14.4,4.57,1.12,0.039,0.17
09/16/2011 05:00:00,29,6.36,198,10.4,4.52,1.39,0.039,0.16
09/16/2011 07:00:00,29.3,6.36,201,81.9,4.49,1.66,0.041,0.13
09/16/2011 09:00:00,30.3,6.25,206,15.8,4.78,1.65,0.049,0.15
09/16/2011 11:00:00,31.5,6.32,215,20.1,4.88,2.02,0.04,0.16
09/16/2011 13:00:00,32.2,6.4,216,12.9,3.55,1.78,0.038,0.16
09/16/2011 15:00:00,32,6.18,205,7.4,4.18,1.76,0.05,0.17
09/16/2011 17:00:00,31.6,6.23,199,18,4.1,1.44,0.04,0.21
09/16/2011 19:00:00,30.3,6.24,198,18.3,4.59,1.44,0.041,0.23
09/16/2011 21:00:00,29.8,6.27,191,16.8,4.55,1.27,0.038,0.23
09/16/2011 23:00:00,29.6,6.42,188,16.1,5.84,1.34,0.034,0.21
09/17/2011 01:00:00,30,6.34,190,12.4,6.07,1.54,0.034,0.21
09/17/2011 03:00:00,29.8,6.32,189,12.6,5.55,1.16,0.033,0.23
09/17/2011 05:00:00,29.6,6.3,191,13.8,5.22,1.34,0.034,0.23
09/17/2011 07:00:00,29.5,6.17,190,16.9,4.93,1.42,0.034,0.23
09/17/2011 09:00:00,30.6,6.28,195,22.4,4.92,1.45,0.035,0.24
09/17/2011 11:00:00,31.7,6.44,208,83.7,4.38,1.51,0.035,0.27
09/17/2011 13:00:00,32.4,6.33,211,16.5,7.09,2.29,0.034,0.21
09/17/2011 15:00:00,32.2,6.29,204,7.8,4.62,1.66,0.03,0.25
09/17/2011 17:00:00,31.9,6.29,204,5.8,5.84,1.92,0.031,0.22
09/17/2011 19:00:00,31.7,6.36,203,15.3,7.77,1.94,0.037,0.16
09/17/2011 21:00:00,30,6.34,193,10.9,4.03,1.45,0.034,0.26
09/17/2011 23:00:00,30,6.3,192,8.1,4.55,1.4,0.03,0.28
09/18/2011 01:00:00,29.9,6.27,188,8.1,5.35,1.36,0.028,0.24
09/18/2011 03:00:00,30.5,6.35,195,14.4,4.91,1.07,0.031,0.25
09/18/2011 05:00:00,30,6.32,188,9.5,4.61,1.12,0.031,0.25
09/18/2011 07:00:00,29.6,6.29,190,12.8,4.01,1.22,0.035,0.26
09/18/2011 09:00:00,30.6,6.33,199,25.9,3.81,1.33,0.041,0.28
09/18/2011 11:00:00,31.2,6.27,195,17.3,4.22,1.56,0.034,0.26
09/18/2011 13:00:00,31.8,6.23,200,12.5,4.76,2.16,0.035,0.24
09/18/2011 15:00:00,32.2,6.45,200,86.9,5.28,2.13,0.032,0.2
09/18/2011 17:00:00,33,6.37,200,24.5,8.48,2.33,0.033,0.14
09/18/2011 19:00:00,30.6,6.27,186,13.5,4.12,2.19,0.036,0.22
09/18/2011 21:00:00,30.1,6.31,190,15.9,4.34,1.95,0.035,0.23
09/18/2011 23:00:00,30,6.2,185,13.1,4.34,1.77,0.034,0.25
09/19/2011 01:00:00,29.9,6.26,186,14,4.72,1.81,0.034,0.25
09/19/2011 03:00:00,29.9,6.23,185,14.2,4.64,1.54,0.034,0.27
09/19/2011 05:00:00,29.4,6.11,180,14.9,4.45,1.73,0.032,0.27
09/19/2011 07:00:00,30,6.29,185,18.7,4.53,1.77,0.034,0.28
09/19/2011 09:00:00,30,6.19,189,33.4,4.53,1.68,0.041,0.26
09/19/2011 11:00:00,30.4,6.31,191,29.3,4.97,2.06,0.037,0.26
09/19/2011 13:00:00,30.6,6.39,194,19.8,4.24,2.06,0.033,0.25
09/19/2011 15:00:00,31.5,6.48,208,18.1,5.18,2.06,0.031,0.24
09/19/2011 17:00:00,31,6.52,202,19.4,4.37,2.06,0.034,0.25
09/19/2011 19:00:00,30,6.29,194,83.6,4.41,2.06,0.035,0.28
09/19/2011 21:00:00,29.6,6.24,189,20.1,4.24,2.85,0.035,0.28
09/19/2011 23:00:00,29.4,6.18,183,17,4.14,2.12,0.033,0.3
09/20/2011 01:00:00,29.5,6.26,187,19.7,4.47,1.91,0.036,0.28
09/20/2011 03:00:00,29.5,6.32,190,22,4.62,1.7,0.034,0.28
09/20/2011 05:00:00,29,6.21,186,19.4,4.56,1.98,0.035,0.26
09/20/2011 07:00:00,28.8,6.26,185,19.5,4.66,1.92,0.036,0.27
09/20/2011 09:00:00,29,6.06,184,15.7,4.36,1.97,0.035,0.27
09/20/2011 11:00:00,29.3,6.18,189,13.5,4.3,2.14,0.031,0.25
09/20/2011 13:00:00,29.3,6.17,189,11.3,4.38,2.12,0.032,0.23
09/20/2011 15:00:00,30.1,6.26,194,21.2,4.26,2.02,0.033,0.24
09/20/2011 17:00:00,30,6.2,189,16.4,4.45,2.11,0.032,0.24
09/20/2011 19:00:00,29.1,6.17,190,25.3,4.29,1.96,0.034,0.26
09/20/2011 21:00:00,28.9,6.35,193,19.7,4.34,2.12,0.032,0.25
09/20/2011 23:00:00,29.2,6.46,196,85.5,4.2,2.14,0.033,0.24
09/21/2011 01:00:00,28.5,6.16,188,19.7,4.4,2.17,0.03,0.24
09/21/2011 03:00:00,28.5,6.17,190,20.8,4.21,2.01,0.03,0.21
09/21/2011 05:00:00,28.1,6.13,188,23.5,4.36,2.13,0.029,0.21
09/21/2011 07:00:00,28.2,6.26,189,15.9,4.62,2.26,0.029,0.22
09/21/2011 09:00:00,28.8,6.29,191,18,4.18,2.12,0.03,0.2
09/21/2011 11:00:00,28.8,6.27,192,16.9,4.24,2.17,0.032,0.22
09/21/2011 13:00:00,29.1,6.3,193,18,4.34,2.17,0.033,0.22
09/21/2011 15:00:00,29.4,6.5,198,20.9,4.49,2.27,0.032,0.22
09/21/2011 17:00:00,28.9,6.26,194,21.6,4.03,2.24,0.034,0.2
09/21/2011 19:00:00,28.7,6.31,191,20.2,4.25,2.18,0.031,0.19
09/21/2011 21:00:00,28.5,6.22,192,18.6,4.49,2.41,0.03,0.18
09/21/2011 23:00:00,28.6,6.15,196,22,4.45,2.11,0.031,0.17
09/22/2011 01:00:00,28.3,6.19,187,17.6,4.63,2.08,0.033,0.17
09/22/2011 03:00:00,28.1,6.13,183,84.3,4.47,1.94,0.035,0.14
09/22/2011 05:00:00,27.9,6.14,183,17.3,4.34,2.04,0.036,0.15
09/22/2011 07:00:00,27.8,6.09,182,17.6,4.45,2.15,0.035,0.15
09/22/2011 09:00:00,28.2,6.21,184,24.5,4.58,2.16,0.036,0.15
09/22/2011 11:00:00,28.3,6.2,185,19.8,4.3,2.12,0.036,0.14
09/22/2011 13:00:00,28.4,6.07,186,21.3,4.78,1.66,0.036,0.14
09/22/2011 15:00:00,28.4,6.07,184,27.4,4.41,1.61,0.038,0.14
09/22/2011 17:00:00,28.3,6.14,186,22.1,4.41,1.58,0.039,0.14
09/22/2011 19:00:00,28.2,6.2,184,26.1,4.59,1.56,0.036,0.13
09/22/2011 21:00:00,27.9,6.15,183,69.4,4.32,1.57,0.038,0.13
09/22/2011 23:00:00,27.4,6.04,182,18.1,4.03,1.6,0.036,0.14
09/23/2011 01:00:00,27.6,6.18,190,17.5,3.93,1.8,0.035,0.13
09/23/2011 03:00:00,27.3,6.08,188,11.1,4.54,1.5,0.034,0.14
09/23/2011 05:00:00,27.9,6.12,194,18.6,4.2,1.68,0.035,0.13
09/23/2011 07:00:00,27.6,6.21,188,15.3,4.34,1.59,0.036,0.12
09/23/2011 09:00:00,27.9,6.25,190,17.6,4.41,1.53,0.033,0.12
09/23/2011 11:00:00,28,6.34,196,14.4,4.51,1.64,0.036,0.12
09/23/2011 13:00:00,28,6.15,200,27.1,4.18,1.74,0.039,0.11
09/23/2011 15:00:00,28,6.16,208,25,4.23,1.69,0.037,0.12
09/23/2011 17:00:00,28.2,6.58,220,16.1,3.97,1.68,0.037,0.12
09/23/2011 19:00:00,27.3,6.49,211,29.3,3.91,1.58,0.033,0.14
09/23/2011 21:00:00,27.3,6.5,204,12.9,3.52,1.85,0.022,0.16
09/23/2011 23:00:00,27.3,6.44,206,11.8,3.16,1.87,0.022,0.16
09/24/2011 01:00:00,27,6.46,202,83.2,3.62,1.79,0.021,0.18
09/24/2011 03:00:00,26.6,6.44,201,8.2,3.71,1.55,0.021,0.18
09/24/2011 05:00:00,27,6.51,207,10.3,3.53,1.64,0.021,0.15
09/24/2011 07:00:00,26.9,6.49,205,6.7,3.4,1.66,0.022,0.18
09/24/2011 09:00:00,27.7,6.45,209,11.8,3.51,1.65,0.02,0.17
09/24/2011 11:00:00,28.7,6.7,216,4.3,3.32,1.8,0.021,0.18
09/24/2011 13:00:00,28.4,6.39,209,9.6,3.31,1.88,0.019,0.17
09/24/2011 15:00:00,28.6,6.52,204,7.8,4,2,0.021,0.16
09/24/2011 17:00:00,28.4,6.47,204,8.4,3.25,2,0.02,0.17
09/24/2011 19:00:00,28,6.32,198,10.6,3.2,1.94,0.021,0.15
09/24/2011 21:00:00,27.1,6.32,196,10.3,3.65,1.94,0.026,0.16
09/24/2011 23:00:00,27.4,6.42,202,8.7,3.53,1.97,0.022,0.1
09/25/2011 01:00:00,27.1,6.5,199,4.5,3.72,1.94,0.023,0.08
09/25/2011 03:00:00,27,6.38,196,6.6,3.86,1.66,0.023,0.09
09/25/2011 05:00:00,26.9,6.36,191,82.9,3.45,1.79,0.025,0.07
09/25/2011 07:00:00,26.7,6.21,189,9.8,3.57,1.8,0.024,0.06
09/25/2011 09:00:00,27.3,6.32,192,10.7,3.71,1.79,0.024,0.06
09/25/2011 11:00:00,28.2,6.41,197,6.5,3.33,1.88,0.022,0.06
09/25/2011 13:00:00,28.9,6.34,198,,3.26,1.89,0.023,0.07
09/25/2011 15:00:00,28.9,6.41,199,8.1,3.32,1.94,0.024,0.07
09/25/2011 17:00:00,28.4,6.31,197,11.3,3.48,1.87,0.025,0.06
09/25/2011 19:00:00,28,6.44,192,19.1,3.49,1.97,0.032,0.06
09/25/2011 21:00:00,27.8,6.27,194,20.1,3.37,1.93,0.029,0.06
09/25/2011 23:00:00,27.4,6.36,192,16.2,3.43,1.88,0.026,0.025
09/26/2011 01:00:00,27.5,6.45,192,12.8,3.62,1.81,0.027,0.06
09/26/2011 03:00:00,27.4,6.45,192,13.8,3.6,1.65,0.026,0.025
09/26/2011 05:00:00,27.5,6.37,194,10.4,3.4,1.8,0.023,0.06
09/26/2011 07:00:00,27.7,6.43,196,10.3,3.64,1.95,0.023,0.06
09/26/2011 09:00:00,27.7,6.43,194,80.2,3.69,1.79,0.025,0.05
09/26/2011 11:00:00,28.4,6.36,198,7.4,3.35,1.85,0.026,0.07
09/26/2011 13:00:00,29.2,6.43,199,15.5,3.66,1.86,0.028,0.06
09/26/2011 15:00:00,22.4,6.5,8,94.6,9.63,2.27,0.023,0.06
09/26/2011 17:00:00,23.3,4.97,2,93.4,9.54,2.41,0.021,0.025
09/26/2011 19:00:00,25.1,4.85,3,107.8,9.56,2.53,0.023,0.025
09/26/2011 21:00:00,28.2,6.39,203,7.7,4.53,2.33,0.024,0.025
09/26/2011 23:00:00,28.2,6.34,199,6.7,4.49,2.36,0.02,0.06
09/27/2011 01:00:00,28.6,6.6,204,8.1,4.14,2.46,0.019,0.06
09/27/2011 03:00:00,28.1,6.52,202,10,3.62,2.04,0.022,0.05
09/27/2011 05:00:00,27.6,6.42,198,5.8,3.55,2.1,0.021,0.025
09/27/2011 07:00:00,28.1,6.58,203,5.5,3.59,2.19,0.019,0.06
09/27/2011 09:00:00,28.7,6.45,202,3.8,3.66,2.29,0.019,0.05
09/27/2011 11:00:00,29.8,6.41,203,4.7,3.97,2.27,0.019,0.025
09/27/2011 13:00:00,30.5,6.43,204,81,4.72,2.29,0.015,0.025
09/27/2011 15:00:00,30.9,6.49,206,8.1,6.3,2.34,0.017,0.025
09/27/2011 17:00:00,31.2,6.58,209,4.5,5.89,2.52,0.019,0.025
09/27/2011 19:00:00,29.7,6.55,206,4.9,5.3,2.47,0.019,0.025
09/27/2011 21:00:00,28.5,6.53,206,10.2,3.83,2.05,0.026,0.025
09/27/2011 23:00:00,27.8,6.41,211,12.4,3.22,2.22,0.025,0.025
09/28/2011 01:00:00,28.5,6.51,222,8.9,4.26,2.46,0.018,0.025
09/28/2011 03:00:00,27.5,6.49,213,4.9,4.07,2.14,0.018,0.05
09/28/2011 05:00:00,27.9,6.48,206,5.5,4.61,2.19,0.015,0.025
09/28/2011 07:00:00,28.1,6.59,211,7.7,4.53,2.39,0.017,0.025
09/28/2011 09:00:00,28.1,6.61,216,17.2,3.57,2.19,0.027,0.025
09/28/2011 11:00:00,28.1,6.37,218,14,3.26,2.1,0.028,0.025
09/28/2011 13:00:00,29,6.45,226,12.5,4.07,2.59,0.023,0.025
09/28/2011 15:00:00,28.9,6.5,220,10.3,5.62,3.19,0.024,0.025
09/28/2011 17:00:00,29.3,6.8,218,79.3,7.97,3.27,0.026,0.025
09/28/2011 19:00:00,28.5,6.68,212,10.4,6.83,2.91,0.021,0.025
09/28/2011 21:00:00,28.5,6.72,210,8.1,6.11,2.5,0.017,0.025
09/28/2011 23:00:00,28.2,6.71,207,9.1,5.54,2.44,0.016,0.025
09/29/2011 01:00:00,28.3,6.61,209,,5.24,2.34,0.015,0.025
09/29/2011 03:00:00,28,6.53,206,2.2,5.06,2.14,0.014,0.06
09/29/2011 05:00:00,28.1,6.6,218,8.9,4.89,2.55,0.021,0.09
09/29/2011 07:00:00,28.1,6.5,212,8.1,4.87,2.42,0.016,0.025
09/29/2011 09:00:00,28.9,6.47,215,4.5,4.53,2.38,0.019,0.025
09/29/2011 11:00:00,29.8,6.58,219,9.1,4.95,2.46,0.021,0.025
09/29/2011 13:00:00,30.7,6.59,224,13.2,5.7,2.68,0.02,0.025
09/29/2011 15:00:00,30.3,6.6,228,14.4,4.84,2.84,0.02,0.025
09/29/2011 17:00:00,29.7,6.65,224,15.1,5.39,2.82,0.02,0.025
09/29/2011 19:00:00,29,6.61,227,12.6,4.26,2.63,0.024,0.025
09/29/2011 21:00:00,28.8,6.64,235,79.2,4.83,2.68,0.02,0.025
09/29/2011 23:00:00,28.3,6.59,230,9.5,4.84,2.49,0.019,0.025
09/30/2011 01:00:00,28.7,6.75,228,12.4,5.64,2.48,0.018,0.025
09/30/2011 03:00:00,28.5,6.63,218,4,5.7,2.39,0.016,0.025
09/30/2011 05:00:00,28.4,6.6,222,9.9,4.43,2.43,0.016,0.025
09/30/2011 07:00:00,28.3,6.53,224,8.7,4.48,2.45,0.019,0.025
09/30/2011 09:00:00,28.6,6.58,227,8.9,4.67,2.59,0.02,0.025
09/30/2011 11:00:00,29.2,6.49,242,11.4,3.7,2.63,0.022,0.05
09/30/2011 13:00:00,30.3,6.63,242,9.2,4.74,2.47,0.019,0.025
09/30/2011 15:00:00,30.5,6.72,239,8.4,4.78,2.92,0.024,0.06
09/30/2011 17:00:00,30.6,6.88,240,9.9,7.51,2.95,0.023,0.025
09/30/2011 19:00:00,29.1,6.91,234,10.2,6.12,2.54,0.021,0.025
09/30/2011 21:00:00,28.5,6.67,227,4.8,6.2,2.65,0.021,0.025
09/30/2011 23:00:00,28.6,6.79,232,8.1,6,2.66,0.022,0.05
10/01/2011 01:00:00,28.3,6.76,230,59.4,5.72,2.53,0.021,0.05
10/01/2011 03:00:00,28.2,6.74,230,8,5.41,2.24,0.019,0.06
10/01/2011 05:00:00,28.5,6.85,232,8,5.46,2.24,0.019,0.025
10/01/2011 07:00:00,28,6.71,226,6.7,5.33,2.51,0.019,0.025
10/01/2011 09:00:00,28.1,6.55,225,8.2,5.21,2.53,0.018,0.025
10/01/2011 11:00:00,28.5,6.66,228,5.6,5.16,2.68,0.022,0.025
10/01/2011 13:00:00,28.5,6.64,229,10.6,4.89,2.43,0.021,0.06
10/01/2011 15:00:00,27.9,6.5,227,8.9,4.72,2.59,0.019,0.06
10/01/2011 17:00:00,28,6.54,231,10.4,4.32,2.75,0.019,0.025
10/01/2011 19:00:00,27.7,6.64,229,12.2,4.55,2.51,0.022,0.08
10/01/2011 21:00:00,27.6,6.63,214,8.7,4.82,2.19,0.024,0.11
10/01/2011 23:00:00,27.3,6.58,207,12.9,5.01,2.33,0.024,0.11
10/02/2011 01:00:00,27.1,6.67,208,10.7,4.79,2.21,0.026,0.12
10/02/2011 03:00:00,26.9,6.59,208,12.2,4.72,1.95,0.027,0.14
10/02/2011 05:00:00,26.5,6.64,204,56.2,4.51,2,0.028,0.14
10/02/2011 07:00:00,26.6,6.51,207,9.5,4.38,2.1,0.027,0.13
10/02/2011 09:00:00,27.3,6.55,206,10,4.13,2.12,0.025,0.11
10/02/2011 11:00:00,28.5,6.55,217,12.4,4.61,2.13,0.025,0.11
10/02/2011 13:00:00,28.1,6.55,213,13.9,4.42,2.12,0.026,0.1
10/02/2011 15:00:00,27.8,6.56,209,9.4,4.83,2.64,0.031,0.09
10/02/2011 17:00:00,27.7,6.59,209,11.4,4.18,2.63,0.03,0.09
10/02/2011 19:00:00,27.2,6.57,209,7.7,3.42,2.18,0.027,0.1
10/02/2011 21:00:00,26.9,6.51,207,13.5,3.21,2.24,0.03,0.12
10/02/2011 23:00:00,26.3,6.51,205,15.5,3.47,2.3,0.029,0.12
10/03/2011 01:00:00,26,6.52,214,8.8,3.69,2.41,0.028,0.12
10/03/2011 03:00:00,26.4,6.54,214,10.7,4.05,2.07,0.032,0.14
10/03/2011 05:00:00,25.8,6.4,206,9.5,3.93,2.25,0.033,0.12
10/03/2011 07:00:00,26.5,6.65,214,10.4,3.57,2.21,0.029,0.11
10/03/2011 09:00:00,25.4,6.58,206,9.2,3.69,2.1,0.033,0.12
10/03/2011 11:00:00,25.8,6.55,208,6.6,4.03,2.21,0.036,0.12
10/03/2011 13:00:00,25.9,6.52,209,12.4,3.86,2.08,0.039,0.11
10/03/2011 15:00:00,25.7,6.45,206,8.4,3.67,2.22,0.039,0.12
10/03/2011 17:00:00,25.6,6.53,209,5.8,3.89,2.29,0.037,0.11
10/03/2011 19:00:00,25.3,6.47,209,12.5,3.97,2.23,0.039,0.12
10/03/2011 21:00:00,25.4,6.55,210,18,3.88,2.07,0.036,0.13
10/03/2011 23:00:00,25.4,6.6,218,14.4,4.07,2.23,0.035,0.16
10/04/2011 01:00:00,24.9,6.57,212,16.8,4.26,2,0.041,0.23
10/04/2011 03:00:00,25.2,6.6,210,16.9,4.19,1.88,0.041,0.26
10/04/2011 05:00:00,25,6.57,210,19.5,4.2,1.96,0.04,0.25
10/04/2011 07:00:00,25.1,6.57,210,19.1,4.01,1.92,0.041,0.24
10/04/2011 09:00:00,25.3,6.53,212,18,4.04,1.95,0.041,0.23
10/04/2011 11:00:00,25.1,6.6,208,17.7,4.14,1.89,0.04,0.22
10/04/2011 13:00:00,25.5,6.81,210,61.2,3.92,1.98,0.042,0.22
10/04/2011 15:00:00,25.5,6.5,208,20.5,3.8,2,0.041,0.24
10/04/2011 17:00:00,25.4,6.52,209,18.6,3.73,2.01,0.042,0.23
10/04/2011 19:00:00,25.4,6.59,209,20.4,3.71,1.97,0.04,0.24
10/04/2011 21:00:00,25.4,6.67,211,19.8,3.91,2.07,0.041,0.25
10/04/2011 23:00:00,25.2,6.6,205,18.1,3.98,2.05,0.044,0.25
10/05/2011 01:00:00,25,6.36,204,13.5,3.69,2.07,0.04,0.22
10/05/2011 03:00:00,25.1,6.5,204,14.3,3.88,1.89,0.04,0.22
10/05/2011 05:00:00,25.5,6.56,208,15.3,3.62,1.97,0.039,0.21
10/05/2011 07:00:00,25.3,6.51,208,40,3.61,1.95,0.038,0.21
10/05/2011 09:00:00,25.5,6.47,209,15.9,3.4,2,0.04,0.2
10/05/2011 11:00:00,26.1,6.47,209,15.8,3.4,2.26,0.037,0.21
10/05/2011 13:00:00,26,6.56,209,11.7,3.48,2.08,0.039,0.2
10/05/2011 15:00:00,26.5,6.5,212,14.7,3.31,2.01,0.038,0.22
10/05/2011 17:00:00,26,6.49,203,12.2,3.54,1.96,0.042,0.22
10/05/2011 19:00:00,25.6,6.49,208,14,3.22,2.28,0.036,0.2
10/05/2011 21:00:00,25.6,6.76,217,10.3,3.44,2.62,0.034,0.2
10/05/2011 23:00:00,25.4,6.53,204,12.8,3.44,2.22,0.034,0.17
10/06/2011 01:00:00,26,6.79,204,21,3.44,2.11,0.038,0.19
10/06/2011 03:00:00,25.3,6.4,199,14,3.61,2.08,0.037,0.19
10/06/2011 05:00:00,25.4,6.48,198,13.8,3.61,2.19,0.036,0.17
10/06/2011 07:00:00,25.8,6.48,202,15.5,3.41,2.21,0.036,0.17
10/06/2011 09:00:00,25.7,6.55,201,6.3,3.39,2.2,0.036,0.16
10/06/2011 11:00:00,25.7,6.42,201,30.2,3.49,2.19,0.036,0.16
10/06/2011 13:00:00,26.3,6.52,201,7.3,3.37,2.25,0.037,0.16
10/06/2011 15:00:00,26.9,6.44,203,4.4,3.67,2.2,0.034,0.14
10/06/2011 17:00:00,26.8,6.65,211,9.8,3.13,2.71,0.04,0.16
10/06/2011 19:00:00,26,6.53,200,8.7,3.03,2.64,0.038,0.15
10/06/2011 21:00:00,25.5,6.6,192,18.4,3.45,2.28,0.042,0.18
10/06/2011 23:00:00,25.5,6.51,188,18.4,3.34,2.31,0.049,0.21
10/07/2011 01:00:00,25.5,6.55,188,18.6,3.29,2.22,0.048,0.21
10/07/2011 03:00:00,25.5,6.49,188,13.2,3.38,2.05,0.046,0.23
10/07/2011 05:00:00,25.8,6.65,193,15.5,3.68,2.21,0.047,0.21
10/07/2011 07:00:00,25.7,6.76,193,21.2,3.82,2.32,0.047,0.19
10/07/2011 09:00:00,25.6,6.46,189,11.7,3.65,2.24,0.047,0.18
10/07/2011 11:00:00,26.3,6.47,191,8.8,3.05,2.27,0.042,0.17
10/07/2011 13:00:00,25.7,6.42,187,9.6,3.17,2.65,0.047,0.17
10/07/2011 15:00:00,25.8,6.48,190,79.8,3.44,2.37,0.042,0.14
10/07/2011 17:00:00,25.1,6.55,194,6.1,3.4,2.38,0.045,0.22
10/07/2011 19:00:00,25.3,6.53,192,7.4,3.09,2.69,0.047,0.18
10/07/2011 21:00:00,25.5,6.53,191,9.8,3.17,2.41,0.047,0.21
10/07/2011 23:00:00,25.5,6.82,187,9.9,3.16,2.18,0.051,0.27
10/08/2011 01:00:00,25.2,6.49,187,12,3.07,2.61,0.045,0.23
10/08/2011 03:00:00,25.2,6.49,186,5.4,3.01,2.4,0.046,0.25
10/08/2011 05:00:00,25,6.5,182,12.9,3.05,2.45,0.046,0.25
10/08/2011 07:00:00,25.2,6.49,183,10,3,2.24,0.047,0.25
10/08/2011 09:00:00,25.7,6.53,182,3,2.97,2.34,0.048,0.24
10/08/2011 11:00:00,26.4,6.44,187,7,3.5,2.18,0.049,0.26
10/08/2011 13:00:00,26.9,6.42,188,5.5,3.77,2.38,0.045,0.21
10/08/2011 15:00:00,27.2,6.6,193,3.8,3.07,2.46,0.043,0.15
10/08/2011 17:00:00,26.8,6.51,191,4.8,3.32,2.46,0.041,0.14
10/08/2011 19:00:00,26.3,6.49,192,79.9,3.04,2.48,0.046,0.23
10/08/2011 21:00:00,26,6.55,190,3,3.3,2.44,0.045,0.2
10/08/2011 23:00:00,25.4,6.49,186,11.1,3.02,2.49,0.047,0.21
10/09/2011 01:00:00,24.9,6.33,186,5.2,2.94,2.76,0.044,0.19
10/09/2011 03:00:00,25.3,6.54,194,10.9,3.08,2.63,0.043,0.19
10/09/2011 05:00:00,24.9,6.49,186,8.8,3.07,2.43,0.044,0.19
10/09/2011 07:00:00,24.6,6.56,184,4.5,3.12,2.46,0.047,0.18
10/09/2011 09:00:00,25.5,6.46,185,4.8,3.26,2.39,0.047,0.17
10/09/2011 11:00:00,26.5,6.43,185,11,2.71,2.39,0.049,0.17
10/09/2011 13:00:00,27,6.5,192,2.8,3.26,2.56,0.048,0.17
10/09/2011 15:00:00,27.6,6.48,194,10.2,3.81,2.72,0.044,0.16
10/09/2011 17:00:00,27.3,6.67,192,6.1,5.14,2.85,0.036,0.12
10/09/2011 19:00:00,26.4,6.55,187,5.6,4.03,2.71,0.045,0.12
10/09/2011 21:00:00,26.3,6.67,190,9.2,4.09,2.69,0.04,0.14
10/09/2011 23:00:00,25.8,6.58,188,69,3.1,2.59,0.045,0.13
10/10/2011 01:00:00,25.4,6.48,191,7.7,3.23,2.59,0.044,0.15
10/10/2011 03:00:00,25.5,6.46,199,3.7,2.98,2.6,0.04,0.14
10/10/2011 05:00:00,25.6,6.46,198,11.8,3.14,2.75,0.042,0.13
